Channel_Die,Start,End,Operation
-1--1,323773248,323774784,COMPUTE
-1--1,323973264,323974800,COMPUTE
-1--1,324223280,324224816,COMPUTE
-1--1,324373296,324374832,COMPUTE
-1--1,324623312,324624848,COMPUTE
-1--1,324823328,324824864,COMPUTE
-1--1,325073344,325074880,COMPUTE
-1--1,325323360,325324896,COMPUTE
-1--1,325473376,325474912,COMPUTE
-1--1,325723392,325724928,COMPUTE
-1--1,325973408,325974944,COMPUTE
-1--1,326223424,326224960,COMPUTE
-1--1,326423440,326424976,COMPUTE
-1--1,326673456,326674992,COMPUTE
-1--1,326823472,326825008,COMPUTE
-1--1,327073488,327075024,COMPUTE
-1--1,327273504,327275040,COMPUTE
-1--1,327473520,327475056,COMPUTE
-1--1,327723536,327725072,COMPUTE
-1--1,327973552,327975088,COMPUTE
-1--1,328173568,328175104,COMPUTE
-1--1,328423584,328425120,COMPUTE
-1--1,328673600,328675136,COMPUTE
-1--1,328923616,328925152,COMPUTE
-1--1,329123632,329125168,COMPUTE
-1--1,329373648,329375184,COMPUTE
-1--1,329573664,329575200,COMPUTE
-1--1,329723680,329725216,COMPUTE
-1--1,329973696,329975232,COMPUTE
-1--1,330173712,330175248,COMPUTE
-1--1,330323728,330325264,COMPUTE
-1--1,330573744,330575280,COMPUTE
-1--1,330773760,330775296,COMPUTE
-1--1,330923776,330925312,COMPUTE
-1--1,331073792,331075328,COMPUTE
-1--1,331273808,331275344,COMPUTE
-1--1,331473824,331475360,COMPUTE
-1--1,331673840,331675376,COMPUTE
-1--1,331923856,331925392,COMPUTE
-1--1,332173872,332175408,COMPUTE
-1--1,332423888,332425424,COMPUTE
-1--1,332673904,332675440,COMPUTE
-1--1,332873920,332875456,COMPUTE
-1--1,333073936,333075472,COMPUTE
-1--1,333323952,333325488,COMPUTE
-1--1,333573968,333575504,COMPUTE
-1--1,333823984,333825520,COMPUTE
-1--1,334024000,334025536,COMPUTE
-1--1,334274016,334275552,COMPUTE
-1--1,334524032,334525568,COMPUTE
-1--1,334674048,334675584,COMPUTE
-1--1,334924064,334925600,COMPUTE
-1--1,335174080,335175616,COMPUTE
-1--1,335324096,335325632,COMPUTE
-1--1,335524112,335525648,COMPUTE
-1--1,335774128,335775664,COMPUTE
-1--1,336024144,336025680,COMPUTE
-1--1,336274160,336275696,COMPUTE
-1--1,336424176,336425712,COMPUTE
-1--1,336574192,336575728,COMPUTE
-1--1,336774208,336775744,COMPUTE
-1--1,336924224,336925760,COMPUTE
-1--1,337124240,337125776,COMPUTE
-1--1,337374256,337375792,COMPUTE
-1--1,337624272,337625808,COMPUTE
-1--1,337824288,337825824,COMPUTE
-1--1,338074304,338075840,COMPUTE
-1--1,338324320,338325856,COMPUTE
-1--1,338574336,338575872,COMPUTE
-1--1,338824352,338825888,COMPUTE
-1--1,339074368,339075904,COMPUTE
-1--1,339324384,339325920,COMPUTE
-1--1,339474400,339475936,COMPUTE
-1--1,339624416,339625952,COMPUTE
-1--1,339874432,339875968,COMPUTE
-1--1,340024448,340025984,COMPUTE
-1--1,340274464,340276000,COMPUTE
-1--1,340524480,340526016,COMPUTE
-1--1,340674496,340676032,COMPUTE
-1--1,340924512,340926048,COMPUTE
-1--1,341174528,341176064,COMPUTE
-1--1,341324544,341326080,COMPUTE
-1--1,341574560,341576096,COMPUTE
-1--1,341774576,341776112,COMPUTE
-1--1,342024592,342026128,COMPUTE
-1--1,342224608,342226144,COMPUTE
-1--1,342474624,342476160,COMPUTE
-1--1,342674640,342676176,COMPUTE
-1--1,342924656,342926192,COMPUTE
-1--1,343174672,343176208,COMPUTE
-1--1,343424688,343426224,COMPUTE
-1--1,343674704,343676240,COMPUTE
-1--1,343924720,343926256,COMPUTE
-1--1,344174736,344176272,COMPUTE
-1--1,344374752,344376288,COMPUTE
-1--1,344624768,344626304,COMPUTE
-1--1,344874784,344876320,COMPUTE
-1--1,345124800,345126336,COMPUTE
-1--1,345374816,345376352,COMPUTE
-1--1,345524832,345526368,COMPUTE
-1--1,345774848,345776384,COMPUTE
-1--1,345974864,345976400,COMPUTE
-1--1,346124880,346126416,COMPUTE
-1--1,346374896,346376432,COMPUTE
-1--1,346524912,346526448,COMPUTE
-1--1,346724928,346726464,COMPUTE
-1--1,346924944,346926480,COMPUTE
-1--1,347174960,347176496,COMPUTE
-1--1,347374976,347376512,COMPUTE
-1--1,347574992,347576528,COMPUTE
-1--1,347825008,347826544,COMPUTE
-1--1,348025024,348026560,COMPUTE
-1--1,348275040,348276576,COMPUTE
-1--1,348525056,348526592,COMPUTE
-1--1,348775072,348776608,COMPUTE
-1--1,348975088,348976624,COMPUTE
-1--1,349175104,349176640,COMPUTE
-1--1,349425120,349426656,COMPUTE
-1--1,349625136,349626672,COMPUTE
-1--1,349875152,349876688,COMPUTE
-1--1,350075168,350076704,COMPUTE
-1--1,350325184,350326720,COMPUTE
-1--1,350525200,350526736,COMPUTE
-1--1,350775216,350776752,COMPUTE
-1--1,351025232,351026768,COMPUTE
-1--1,351225248,351226784,COMPUTE
-1--1,351425264,351426800,COMPUTE
-1--1,351675280,351676816,COMPUTE
-1--1,351925296,351926832,COMPUTE
-1--1,352125312,352126848,COMPUTE
-1--1,352325328,352326864,COMPUTE
-1--1,352525344,352526880,COMPUTE
-1--1,352775360,352776896,COMPUTE
-1--1,353025376,353026912,COMPUTE
-1--1,353275392,353276928,COMPUTE
-1--1,353525408,353526944,COMPUTE
-1--1,353675424,353676960,COMPUTE
-1--1,353925440,353926976,COMPUTE
-1--1,354175456,354176992,COMPUTE
-1--1,354375472,354377008,COMPUTE
-1--1,354525488,354527024,COMPUTE
-1--1,354775504,354777040,COMPUTE
-1--1,354975520,354977056,COMPUTE
-1--1,355225536,355227072,COMPUTE
-1--1,355425552,355427088,COMPUTE
-1--1,355675568,355677104,COMPUTE
-1--1,355825584,355827120,COMPUTE
-1--1,356075600,356077136,COMPUTE
-1--1,356225616,356227152,COMPUTE
-1--1,356475632,356477168,COMPUTE
-1--1,356675648,356677184,COMPUTE
-1--1,356925664,356927200,COMPUTE
-1--1,357175680,357177216,COMPUTE
-1--1,357425696,357427232,COMPUTE
-1--1,357625712,357627248,COMPUTE
-1--1,357875728,357877264,COMPUTE
-1--1,358025744,358027280,COMPUTE
-1--1,358275760,358277296,COMPUTE
-1--1,358525776,358527312,COMPUTE
-1--1,358775792,358777328,COMPUTE
-1--1,359025808,359027344,COMPUTE
-1--1,359275824,359277360,COMPUTE
-1--1,359525840,359527376,COMPUTE
-1--1,359775856,359777392,COMPUTE
-1--1,359925872,359927408,COMPUTE
-1--1,360125888,360127424,COMPUTE
-1--1,360375904,360377440,COMPUTE
-1--1,360575920,360577456,COMPUTE
-1--1,360825936,360827472,COMPUTE
-1--1,361075952,361077488,COMPUTE
-1--1,361325968,361327504,COMPUTE
-1--1,361525984,361527520,COMPUTE
-1--1,361776000,361777536,COMPUTE
-1--1,362026016,362027552,COMPUTE
-1--1,362276032,362277568,COMPUTE
-1--1,362526048,362527584,COMPUTE
-1--1,362776064,362777600,COMPUTE
-1--1,362976080,362977616,COMPUTE
-1--1,363226096,363227632,COMPUTE
-1--1,363476112,363477648,COMPUTE
-1--1,363726128,363727664,COMPUTE
-1--1,363976144,363977680,COMPUTE
-1--1,364176160,364177696,COMPUTE
-1--1,364376176,364377712,COMPUTE
-1--1,364626192,364627728,COMPUTE
-1--1,364776208,364777744,COMPUTE
-1--1,365026224,365027760,COMPUTE
-1--1,365226240,365227776,COMPUTE
-1--1,365476256,365477792,COMPUTE
-1--1,365726272,365727808,COMPUTE
-1--1,365926288,365927824,COMPUTE
-1--1,366176304,366177840,COMPUTE
-1--1,366426320,366427856,COMPUTE
-1--1,366626336,366627872,COMPUTE
-1--1,366826352,366827888,COMPUTE
-1--1,367076368,367077904,COMPUTE
-1--1,367276384,367277920,COMPUTE
-1--1,367526400,367527936,COMPUTE
-1--1,367776416,367777952,COMPUTE
-1--1,368026432,368027968,COMPUTE
-1--1,368226448,368227984,COMPUTE
-1--1,368426464,368428000,COMPUTE
-1--1,368676480,368678016,COMPUTE
-1--1,368876496,368878032,COMPUTE
-1--1,369126512,369128048,COMPUTE
-1--1,369326528,369328064,COMPUTE
-1--1,369576544,369578080,COMPUTE
-1--1,369826560,369828096,COMPUTE
-1--1,370026576,370028112,COMPUTE
-1--1,370226592,370228128,COMPUTE
-1--1,370426608,370428144,COMPUTE
-1--1,370626624,370628160,COMPUTE
-1--1,370876640,370878176,COMPUTE
-1--1,371076656,371078192,COMPUTE
-1--1,371326672,371328208,COMPUTE
-1--1,371526688,371528224,COMPUTE
-1--1,371726704,371728240,COMPUTE
-1--1,371926720,371928256,COMPUTE
-1--1,372176736,372178272,COMPUTE
-1--1,372426752,372428288,COMPUTE
-1--1,372676768,372678304,COMPUTE
-1--1,372926784,372928320,COMPUTE
-1--1,373076800,373078336,COMPUTE
-1--1,373226816,373228352,COMPUTE
-1--1,373476832,373478368,COMPUTE
-1--1,373676848,373678384,COMPUTE
-1--1,373926864,373928400,COMPUTE
-1--1,374126880,374128416,COMPUTE
-1--1,374376896,374378432,COMPUTE
-1--1,374526912,374528448,COMPUTE
-1--1,374776928,374778464,COMPUTE
-1--1,374926944,374928480,COMPUTE
-1--1,375126960,375128496,COMPUTE
-1--1,375376976,375378512,COMPUTE
-1--1,375576992,375578528,COMPUTE
-1--1,375827008,375828544,COMPUTE
-1--1,376027024,376028560,COMPUTE
-1--1,376277040,376278576,COMPUTE
-1--1,376527056,376528592,COMPUTE
-1--1,376777072,376778608,COMPUTE
-1--1,376977088,376978624,COMPUTE
-1--1,377177104,377178640,COMPUTE
-1--1,377377120,377378656,COMPUTE
-1--1,377627136,377628672,COMPUTE
-1--1,377877152,377878688,COMPUTE
-1--1,378127168,378128704,COMPUTE
-1--1,378327184,378328720,COMPUTE
-1--1,378477200,378478736,COMPUTE
-1--1,378727216,378728752,COMPUTE
-1--1,378977232,378978768,COMPUTE
-1--1,379177248,379178784,COMPUTE
-1--1,379427264,379428800,COMPUTE
-1--1,379677280,379678816,COMPUTE
-1--1,379927296,379928832,COMPUTE
-1--1,380127312,380128848,COMPUTE
-1--1,380377328,380378864,COMPUTE
-1--1,380627344,380628880,COMPUTE
-1--1,380877360,380878896,COMPUTE
-1--1,381127376,381128912,COMPUTE
-1--1,381377392,381378928,COMPUTE
-1--1,381627408,381628944,COMPUTE
-1--1,381877424,381878960,COMPUTE
-1--1,382127440,382128976,COMPUTE
-1--1,382377456,382378992,COMPUTE
-1--1,382627472,382629008,COMPUTE
-1--1,382877488,382879024,COMPUTE
-1--1,383077504,383079040,COMPUTE
-1--1,383227520,383229056,COMPUTE
-1--1,383477536,383479072,COMPUTE
-1--1,383727552,383729088,COMPUTE
-1--1,383977568,383979104,COMPUTE
-1--1,384227584,384229120,COMPUTE
-1--1,384377600,384379136,COMPUTE
-1--1,384577616,384579152,COMPUTE
-1--1,384727632,384729168,COMPUTE
-1--1,384977648,384979184,COMPUTE
-1--1,385177664,385179200,COMPUTE
-1--1,385427680,385429216,COMPUTE
-1--1,385677696,385679232,COMPUTE
-1--1,385927712,385929248,COMPUTE
-1--1,386177728,386179264,COMPUTE
-1--1,386327744,386329280,COMPUTE
-1--1,386527760,386529296,COMPUTE
-1--1,386727776,386729312,COMPUTE
-1--1,386927792,386929328,COMPUTE
-1--1,387127808,387129344,COMPUTE
-1--1,387377824,387379360,COMPUTE
-1--1,387627840,387629376,COMPUTE
-1--1,387877856,387879392,COMPUTE
-1--1,388127872,388129408,COMPUTE
-1--1,388327888,388329424,COMPUTE
-1--1,388577904,388579440,COMPUTE
-1--1,388777920,388779456,COMPUTE
-1--1,388927936,388929472,COMPUTE
-1--1,389177952,389179488,COMPUTE
-1--1,389427968,389429504,COMPUTE
-1--1,389677984,389679520,COMPUTE
-1--1,389828000,389829536,COMPUTE
-1--1,390028016,390029552,COMPUTE
-1--1,390278032,390279568,COMPUTE
-1--1,390528048,390529584,COMPUTE
-1--1,390778064,390779600,COMPUTE
-1--1,390928080,390929616,COMPUTE
-1--1,391178096,391179632,COMPUTE
-1--1,391428112,391429648,COMPUTE
-1--1,391678128,391679664,COMPUTE
-1--1,391828144,391829680,COMPUTE
-1--1,392028160,392029696,COMPUTE
-1--1,392278176,392279712,COMPUTE
-1--1,392428192,392429728,COMPUTE
-1--1,392678208,392679744,COMPUTE
-1--1,392878224,392879760,COMPUTE
-1--1,393128240,393129776,COMPUTE
-1--1,393378256,393379792,COMPUTE
-1--1,393628272,393629808,COMPUTE
-1--1,393878288,393879824,COMPUTE
-1--1,394078304,394079840,COMPUTE
-1--1,394328320,394329856,COMPUTE
-1--1,394578336,394579872,COMPUTE
-1--1,394828352,394829888,COMPUTE
-1--1,395028368,395029904,COMPUTE
-1--1,395278384,395279920,COMPUTE
-1--1,395478400,395479936,COMPUTE
-1--1,395728416,395729952,COMPUTE
-1--1,395978432,395979968,COMPUTE
-1--1,396228448,396229984,COMPUTE
-1--1,396378464,396380000,COMPUTE
-1--1,396628480,396630016,COMPUTE
-1--1,396878496,396880032,COMPUTE
-1--1,397128512,397130048,COMPUTE
-1--1,397378528,397380064,COMPUTE
-1--1,397528544,397530080,COMPUTE
-1--1,397728560,397730096,COMPUTE
-1--1,397978576,397980112,COMPUTE
-1--1,398228592,398230128,COMPUTE
-1--1,398478608,398480144,COMPUTE
-1--1,398728624,398730160,COMPUTE
-1--1,398978640,398980176,COMPUTE
-1--1,399228656,399230192,COMPUTE
-1--1,399428672,399430208,COMPUTE
-1--1,399678688,399680224,COMPUTE
-1--1,399928704,399930240,COMPUTE
-1--1,400178720,400180256,COMPUTE
-1--1,400378736,400380272,COMPUTE
-1--1,400578752,400580288,COMPUTE
-1--1,400828768,400830304,COMPUTE
-1--1,401078784,401080320,COMPUTE
-1--1,401278800,401280336,COMPUTE
-1--1,401528816,401530352,COMPUTE
-1--1,401728832,401730368,COMPUTE
-1--1,401978848,401980384,COMPUTE
-1--1,402228864,402230400,COMPUTE
-1--1,402478880,402480416,COMPUTE
-1--1,402728896,402730432,COMPUTE
-1--1,402928912,402930448,COMPUTE
-1--1,403178928,403180464,COMPUTE
-1--1,403428944,403430480,COMPUTE
-1--1,403678960,403680496,COMPUTE
-1--1,403828976,403830512,COMPUTE
-1--1,404028992,404030528,COMPUTE
-1--1,404279008,404280544,COMPUTE
-1--1,404529024,404530560,COMPUTE
-1--1,404779040,404780576,COMPUTE
-1--1,404929056,404930592,COMPUTE
-1--1,405179072,405180608,COMPUTE
-1--1,405429088,405430624,COMPUTE
-1--1,405679104,405680640,COMPUTE
-1--1,405829120,405830656,COMPUTE
-1--1,406029136,406030672,COMPUTE
-1--1,406179152,406180688,COMPUTE
-1--1,406429168,406430704,COMPUTE
-1--1,406629184,406630720,COMPUTE
-1--1,406779200,406780736,COMPUTE
-1--1,407029216,407030752,COMPUTE
-1--1,407279232,407280768,COMPUTE
-1--1,407479248,407480784,COMPUTE
-1--1,407729264,407730800,COMPUTE
-1--1,407979280,407980816,COMPUTE
-1--1,408179296,408180832,COMPUTE
-1--1,408429312,408430848,COMPUTE
-1--1,408679328,408680864,COMPUTE
-1--1,408929344,408930880,COMPUTE
-1--1,409129360,409130896,COMPUTE
-1--1,409379376,409380912,COMPUTE
-1--1,409579392,409580928,COMPUTE
-1--1,409829408,409830944,COMPUTE
-1--1,410029424,410030960,COMPUTE
-1--1,410279440,410280976,COMPUTE
-1--1,410529456,410530992,COMPUTE
-1--1,410779472,410781008,COMPUTE
-1--1,410929488,410931024,COMPUTE
-1--1,411179504,411181040,COMPUTE
-1--1,411379520,411381056,COMPUTE
-1--1,411629536,411631072,COMPUTE
-1--1,411879552,411881088,COMPUTE
-1--1,412129568,412131104,COMPUTE
-1--1,412379584,412381120,COMPUTE
-1--1,412579600,412581136,COMPUTE
-1--1,412829616,412831152,COMPUTE
-1--1,413079632,413081168,COMPUTE
-1--1,413329648,413331184,COMPUTE
-1--1,413529664,413531200,COMPUTE
-1--1,413779680,413781216,COMPUTE
-1--1,414029696,414031232,COMPUTE
-1--1,414279712,414281248,COMPUTE
-1--1,414529728,414531264,COMPUTE
-1--1,414779744,414781280,COMPUTE
-1--1,415029760,415031296,COMPUTE
-1--1,415229776,415231312,COMPUTE
-1--1,415429792,415431328,COMPUTE
-1--1,415679808,415681344,COMPUTE
-1--1,415879824,415881360,COMPUTE
-1--1,416129840,416131376,COMPUTE
-1--1,416379856,416381392,COMPUTE
-1--1,416579872,416581408,COMPUTE
-1--1,416829888,416831424,COMPUTE
-1--1,417029904,417031440,COMPUTE
-1--1,417279920,417281456,COMPUTE
-1--1,417529936,417531472,COMPUTE
-1--1,417779952,417781488,COMPUTE
-1--1,418029968,418031504,COMPUTE
-1--1,418229984,418231520,COMPUTE
-1--1,418430000,418431536,COMPUTE
-1--1,418630016,418631552,COMPUTE
-1--1,418780032,418781568,COMPUTE
-1--1,419030048,419031584,COMPUTE
-1--1,419280064,419281600,COMPUTE
-1--1,419530080,419531616,COMPUTE
-1--1,419780096,419781632,COMPUTE
-1--1,420030112,420031648,COMPUTE
-1--1,420230128,420231664,COMPUTE
-1--1,420480144,420481680,COMPUTE
-1--1,420630160,420631696,COMPUTE
-1--1,420880176,420881712,COMPUTE
-1--1,421130192,421131728,COMPUTE
-1--1,421330208,421331744,COMPUTE
-1--1,421580224,421581760,COMPUTE
-1--1,421780240,421781776,COMPUTE
-1--1,421930256,421931792,COMPUTE
-1--1,422130272,422131808,COMPUTE
-1--1,422280288,422281824,COMPUTE
-1--1,422530304,422531840,COMPUTE
-1--1,422780320,422781856,COMPUTE
-1--1,423030336,423031872,COMPUTE
-1--1,423280352,423281888,COMPUTE
-1--1,423480368,423481904,COMPUTE
-1--1,423730384,423731920,COMPUTE
-1--1,423980400,423981936,COMPUTE
-1--1,424230416,424231952,COMPUTE
-1--1,424480432,424481968,COMPUTE
-1--1,424730448,424731984,COMPUTE
-1--1,424980464,424982000,COMPUTE
-1--1,425180480,425182016,COMPUTE
-1--1,425380496,425382032,COMPUTE
-1--1,425630512,425632048,COMPUTE
-1--1,425830528,425832064,COMPUTE
-1--1,426080544,426082080,COMPUTE
-1--1,426330560,426332096,COMPUTE
-1--1,426580576,426582112,COMPUTE
-1--1,426730592,426732128,COMPUTE
-1--1,426980608,426982144,COMPUTE
-1--1,427180624,427182160,COMPUTE
-1--1,427380640,427382176,COMPUTE
-1--1,427630656,427632192,COMPUTE
-1--1,427830672,427832208,COMPUTE
-1--1,427980688,427982224,COMPUTE
-1--1,428180704,428182240,COMPUTE
-1--1,428330720,428332256,COMPUTE
-1--1,428580736,428582272,COMPUTE
-1--1,428830752,428832288,COMPUTE
-1--1,429080768,429082304,COMPUTE
-1--1,429330784,429332320,COMPUTE
-1--1,429530800,429532336,COMPUTE
-1--1,429780816,429782352,COMPUTE
-1--1,430030832,430032368,COMPUTE
-1--1,430230848,430232384,COMPUTE
-1--1,430430864,430432400,COMPUTE
-1--1,430680880,430682416,COMPUTE
-1--1,430930896,430932432,COMPUTE
-1--1,431180912,431182448,COMPUTE
-1--1,431430928,431432464,COMPUTE
-1--1,431580944,431582480,COMPUTE
-1--1,431780960,431782496,COMPUTE
-1--1,431980976,431982512,COMPUTE
-1--1,432230992,432232528,COMPUTE
-1--1,432431008,432432544,COMPUTE
-1--1,432681024,432682560,COMPUTE
-1--1,432931040,432932576,COMPUTE
-1--1,433131056,433132592,COMPUTE
-1--1,433281072,433282608,COMPUTE
-1--1,433531088,433532624,COMPUTE
-1--1,433731104,433732640,COMPUTE
-1--1,433931120,433932656,COMPUTE
-1--1,434181136,434182672,COMPUTE
-1--1,434431152,434432688,COMPUTE
-1--1,434681168,434682704,COMPUTE
-1--1,434931184,434932720,COMPUTE
-1--1,435081200,435082736,COMPUTE
-1--1,435231216,435232752,COMPUTE
-1--1,435431232,435432768,COMPUTE
-1--1,435581248,435582784,COMPUTE
-1--1,435781264,435782800,COMPUTE
-1--1,436031280,436032816,COMPUTE
-1--1,436231296,436232832,COMPUTE
-1--1,436481312,436482848,COMPUTE
-1--1,436731328,436732864,COMPUTE
-1--1,436931344,436932880,COMPUTE
-1--1,437181360,437182896,COMPUTE
-1--1,437431376,437432912,COMPUTE
-1--1,437681392,437682928,COMPUTE
-1--1,437931408,437932944,COMPUTE
-1--1,438081424,438082960,COMPUTE
-1--1,438231440,438232976,COMPUTE
-1--1,438481456,438482992,COMPUTE
-1--1,438731472,438733008,COMPUTE
-1--1,438931488,438933024,COMPUTE
-1--1,439081504,439083040,COMPUTE
-1--1,439331520,439333056,COMPUTE
-1--1,439581536,439583072,COMPUTE
-1--1,439781552,439783088,COMPUTE
-1--1,439981568,439983104,COMPUTE
-1--1,440181584,440183120,COMPUTE
-1--1,440431600,440433136,COMPUTE
-1--1,440631616,440633152,COMPUTE
-1--1,440831632,440833168,COMPUTE
-1--1,441081648,441083184,COMPUTE
-1--1,441281664,441283200,COMPUTE
-1--1,441531680,441533216,COMPUTE
-1--1,441781696,441783232,COMPUTE
-1--1,442031712,442033248,COMPUTE
-1--1,442281728,442283264,COMPUTE
-1--1,442531744,442533280,COMPUTE
-1--1,442781760,442783296,COMPUTE
-1--1,443031776,443033312,COMPUTE
-1--1,443281792,443283328,COMPUTE
-1--1,443531808,443533344,COMPUTE
-1--1,443781824,443783360,COMPUTE
-1--1,443981840,443983376,COMPUTE
-1--1,444231856,444233392,COMPUTE
-1--1,444481872,444483408,COMPUTE
-1--1,444731888,444733424,COMPUTE
-1--1,444931904,444933440,COMPUTE
-1--1,445131920,445133456,COMPUTE
-1--1,445381936,445383472,COMPUTE
-1--1,445531952,445533488,COMPUTE
-1--1,445781968,445783504,COMPUTE
-1--1,446031984,446033520,COMPUTE
-1--1,446282000,446283536,COMPUTE
-1--1,446532016,446533552,COMPUTE
-1--1,446782032,446783568,COMPUTE
-1--1,447032048,447033584,COMPUTE
-1--1,447282064,447283600,COMPUTE
-1--1,447432080,447433616,COMPUTE
-1--1,447582096,447583632,COMPUTE
-1--1,447832112,447833648,COMPUTE
-1--1,448082128,448083664,COMPUTE
-1--1,448282144,448283680,COMPUTE
-1--1,448532160,448533696,COMPUTE
-1--1,448732176,448733712,COMPUTE
-1--1,448982192,448983728,COMPUTE
-1--1,449182208,449183744,COMPUTE
-1--1,449382224,449383760,COMPUTE
-1--1,449582240,449583776,COMPUTE
-1--1,449832256,449833792,COMPUTE
-1--1,450082272,450083808,COMPUTE
-1--1,450282288,450283824,COMPUTE
-1--1,450532304,450533840,COMPUTE
-1--1,450782320,450783856,COMPUTE
-1--1,451032336,451033872,COMPUTE
-1--1,451282352,451283888,COMPUTE
-1--1,451532368,451533904,COMPUTE
-1--1,451782384,451783920,COMPUTE
-1--1,452032400,452033936,COMPUTE
-1--1,452282416,452283952,COMPUTE
-1--1,452432432,452433968,COMPUTE
-1--1,452632448,452633984,COMPUTE
-1--1,452882464,452884000,COMPUTE
-1--1,453132480,453134016,COMPUTE
-1--1,453382496,453384032,COMPUTE
-1--1,453632512,453634048,COMPUTE
-1--1,453882528,453884064,COMPUTE
-1--1,454082544,454084080,COMPUTE
-1--1,454282560,454284096,COMPUTE
-1--1,454532576,454534112,COMPUTE
-1--1,454732592,454734128,COMPUTE
-1--1,454982608,454984144,COMPUTE
-1--1,455182624,455184160,COMPUTE
-1--1,455382640,455384176,COMPUTE
-1--1,455632656,455634192,COMPUTE
-1--1,455882672,455884208,COMPUTE
-1--1,456032688,456034224,COMPUTE
-1--1,456232704,456234240,COMPUTE
-1--1,456482720,456484256,COMPUTE
-1--1,456732736,456734272,COMPUTE
-1--1,456932752,456934288,COMPUTE
-1--1,457182768,457184304,COMPUTE
-1--1,457382784,457384320,COMPUTE
-1--1,457632800,457634336,COMPUTE
-1--1,457832816,457834352,COMPUTE
-1--1,458032832,458034368,COMPUTE
-1--1,458232848,458234384,COMPUTE
-1--1,458482864,458484400,COMPUTE
-1--1,458732880,458734416,COMPUTE
-1--1,458932896,458934432,COMPUTE
-1--1,459182912,459184448,COMPUTE
-1--1,459382928,459384464,COMPUTE
-1--1,459582944,459584480,COMPUTE
-1--1,459832960,459834496,COMPUTE
-1--1,460032976,460034512,COMPUTE
-1--1,460282992,460284528,COMPUTE
-1--1,460533008,460534544,COMPUTE
-1--1,460783024,460784560,COMPUTE
-1--1,460983040,460984576,COMPUTE
-1--1,461233056,461234592,COMPUTE
-1--1,461483072,461484608,COMPUTE
-1--1,461733088,461734624,COMPUTE
-1--1,461933104,461934640,COMPUTE
-1--1,462183120,462184656,COMPUTE
-1--1,462433136,462434672,COMPUTE
-1--1,462683152,462684688,COMPUTE
-1--1,462883168,462884704,COMPUTE
-1--1,463083184,463084720,COMPUTE
-1--1,463333200,463334736,COMPUTE
-1--1,463583216,463584752,COMPUTE
-1--1,463783232,463784768,COMPUTE
-1--1,464033248,464034784,COMPUTE
-1--1,464283264,464284800,COMPUTE
-1--1,464533280,464534816,COMPUTE
-1--1,464733296,464734832,COMPUTE
-1--1,464933312,464934848,COMPUTE
-1--1,465183328,465184864,COMPUTE
-1--1,465383344,465384880,COMPUTE
-1--1,465583360,465584896,COMPUTE
-1--1,465833376,465834912,COMPUTE
-1--1,466083392,466084928,COMPUTE
-1--1,466333408,466334944,COMPUTE
-1--1,466583424,466584960,COMPUTE
-1--1,466833440,466834976,COMPUTE
-1--1,467083456,467084992,COMPUTE
-1--1,467283472,467285008,COMPUTE
-1--1,467483488,467485024,COMPUTE
-1--1,467733504,467735040,COMPUTE
-1--1,467883520,467885056,COMPUTE
-1--1,468133536,468135072,COMPUTE
-1--1,468333552,468335088,COMPUTE
-1--1,468583568,468585104,COMPUTE
-1--1,468833584,468835120,COMPUTE
-1--1,469033600,469035136,COMPUTE
-1--1,469283616,469285152,COMPUTE
-1--1,469433632,469435168,COMPUTE
-1--1,469683648,469685184,COMPUTE
-1--1,469883664,469885200,COMPUTE
-1--1,470133680,470135216,COMPUTE
-1--1,470283696,470285232,COMPUTE
-1--1,470533712,470535248,COMPUTE
-1--1,470783728,470785264,COMPUTE
-1--1,470933744,470935280,COMPUTE
-1--1,471183760,471185296,COMPUTE
-1--1,471383776,471385312,COMPUTE
-1--1,471583792,471585328,COMPUTE
-1--1,471783808,471785344,COMPUTE
-1--1,472033824,472035360,COMPUTE
-1--1,472233840,472235376,COMPUTE
-1--1,472383856,472385392,COMPUTE
-1--1,472633872,472635408,COMPUTE
-1--1,472833888,472835424,COMPUTE
-1--1,473083904,473085440,COMPUTE
-1--1,473233920,473235456,COMPUTE
-1--1,473483936,473485472,COMPUTE
-1--1,473733952,473735488,COMPUTE
-1--1,473983968,473985504,COMPUTE
-1--1,474233984,474235520,COMPUTE
-1--1,474484000,474485536,COMPUTE
-1--1,474734016,474735552,COMPUTE
-1--1,474934032,474935568,COMPUTE
-1--1,475134048,475135584,COMPUTE
-1--1,475384064,475385600,COMPUTE
-1--1,475634080,475635616,COMPUTE
2-0,475884096,477384208,READ
-1--1,475884096,475885632,COMPUTE
2-1,475884112,478634304,READ
2-2,475884128,476034144,READ
2-3,475884144,477034224,READ
2-4,475884160,476734224,READ
2-5,475884176,477284272,READ
2-6,475884192,476084208,READ
2-7,475884208,476834272,READ
2-8,475884224,476284256,READ
2-9,475884240,476334272,READ
2-10,475884256,476034272,READ
2-11,475884272,476784336,READ
-1--1,476084112,476085658,COMPUTE
2-2,476084144,477284224,READ
-1--1,476134192,476134196,COMPUTE
2-6,476134208,477034272,READ
-1--1,476134224,476134226,COMPUTE
-1--1,476134240,476134242,COMPUTE
-1--1,476134256,476134260,COMPUTE
2-10,476134272,476334288,READ
-1--1,476134288,476134290,COMPUTE
-1--1,476234128,476234130,COMPUTE
-1--1,476334144,476334146,COMPUTE
