Channel_Die,Start,End,Operation
-1--1,68972240,68973776,COMPUTE
-1--1,69022256,69023792,COMPUTE
-1--1,69072272,69073808,COMPUTE
-1--1,69122288,69123824,COMPUTE
-1--1,69172304,69173840,COMPUTE
-1--1,69222320,69223856,COMPUTE
-1--1,69272336,69273872,COMPUTE
-1--1,69322352,69323888,COMPUTE
-1--1,69372368,69373904,COMPUTE
-1--1,69422384,69423920,COMPUTE
-1--1,69472400,69473936,COMPUTE
-1--1,69522416,69523952,COMPUTE
-1--1,69572432,69573968,COMPUTE
-1--1,69622448,69623984,COMPUTE
-1--1,69672464,69674000,COMPUTE
-1--1,69722480,69724016,COMPUTE
-1--1,69772496,69774032,COMPUTE
-1--1,69822512,69824048,COMPUTE
-1--1,69872528,69874064,COMPUTE
-1--1,69922544,69924080,COMPUTE
-1--1,69972560,69974096,COMPUTE
-1--1,70022576,70024112,COMPUTE
-1--1,70072592,70074128,COMPUTE
-1--1,70122608,70124144,COMPUTE
-1--1,70172624,70174160,COMPUTE
-1--1,70222640,70224176,COMPUTE
-1--1,70272656,70274192,COMPUTE
-1--1,70322672,70324208,COMPUTE
-1--1,70372688,70374224,COMPUTE
-1--1,70422704,70424240,COMPUTE
-1--1,70472720,70474256,COMPUTE
-1--1,70522736,70524272,COMPUTE
-1--1,70572752,70574288,COMPUTE
-1--1,70622768,70624304,COMPUTE
-1--1,70672784,70674320,COMPUTE
-1--1,70722800,70724336,COMPUTE
-1--1,70772816,70774352,COMPUTE
-1--1,70822832,70824368,COMPUTE
-1--1,70872848,70874384,COMPUTE
-1--1,70922864,70924400,COMPUTE
-1--1,70972880,70974416,COMPUTE
-1--1,71022896,71024432,COMPUTE
-1--1,71072912,71074448,COMPUTE
-1--1,71122928,71124464,COMPUTE
-1--1,71172944,71174480,COMPUTE
-1--1,71222960,71224496,COMPUTE
-1--1,71272976,71274512,COMPUTE
-1--1,71322992,71324528,COMPUTE
-1--1,71373008,71374544,COMPUTE
-1--1,71423024,71424560,COMPUTE
-1--1,71473040,71474576,COMPUTE
-1--1,71523056,71524592,COMPUTE
-1--1,71573072,71574608,COMPUTE
-1--1,71623088,71624624,COMPUTE
-1--1,71673104,71674640,COMPUTE
-1--1,71723120,71724656,COMPUTE
-1--1,71773136,71774672,COMPUTE
-1--1,71823152,71824688,COMPUTE
-1--1,71873168,71874704,COMPUTE
-1--1,71923184,71924720,COMPUTE
-1--1,71973200,71974736,COMPUTE
-1--1,72023216,72024752,COMPUTE
-1--1,72073232,72074768,COMPUTE
-1--1,72123248,72124784,COMPUTE
-1--1,72173264,72174800,COMPUTE
-1--1,72223280,72224816,COMPUTE
-1--1,72273296,72274832,COMPUTE
-1--1,72323312,72324848,COMPUTE
-1--1,72373328,72374864,COMPUTE
-1--1,72423344,72424880,COMPUTE
-1--1,72473360,72474896,COMPUTE
-1--1,72523376,72524912,COMPUTE
-1--1,72573392,72574928,COMPUTE
-1--1,72623408,72624944,COMPUTE
-1--1,72673424,72674960,COMPUTE
-1--1,72723440,72724976,COMPUTE
-1--1,72773456,72774992,COMPUTE
-1--1,72823472,72825008,COMPUTE
-1--1,72873488,72875024,COMPUTE
-1--1,72923504,72925040,COMPUTE
-1--1,72973520,72975056,COMPUTE
-1--1,73023536,73025072,COMPUTE
-1--1,73073552,73075088,COMPUTE
-1--1,73123568,73125104,COMPUTE
-1--1,73173584,73175120,COMPUTE
-1--1,73223600,73225136,COMPUTE
-1--1,73273616,73275152,COMPUTE
-1--1,73323632,73325168,COMPUTE
-1--1,73373648,73375184,COMPUTE
-1--1,73423664,73425200,COMPUTE
-1--1,73473680,73475216,COMPUTE
-1--1,73523696,73525232,COMPUTE
-1--1,73573712,73575248,COMPUTE
-1--1,73623728,73625264,COMPUTE
-1--1,73673744,73675280,COMPUTE
-1--1,73723760,73725296,COMPUTE
-1--1,73773776,73775312,COMPUTE
-1--1,73823792,73825328,COMPUTE
-1--1,73873808,73875344,COMPUTE
-1--1,73923824,73925360,COMPUTE
-1--1,73973840,73975376,COMPUTE
-1--1,74023856,74025392,COMPUTE
-1--1,74073872,74075408,COMPUTE
-1--1,74123888,74125424,COMPUTE
-1--1,74173904,74175440,COMPUTE
-1--1,74223920,74225456,COMPUTE
-1--1,74273936,74275472,COMPUTE
-1--1,74323952,74325488,COMPUTE
-1--1,74373968,74375504,COMPUTE
-1--1,74423984,74425520,COMPUTE
-1--1,74474000,74475536,COMPUTE
-1--1,74524016,74525552,COMPUTE
-1--1,74574032,74575568,COMPUTE
-1--1,74624048,74625584,COMPUTE
-1--1,74674064,74675600,COMPUTE
-1--1,74724080,74725616,COMPUTE
-1--1,74774096,74775632,COMPUTE
-1--1,74824112,74825648,COMPUTE
-1--1,74874128,74875664,COMPUTE
-1--1,74924144,74925680,COMPUTE
-1--1,74974160,74975696,COMPUTE
-1--1,75024176,75025712,COMPUTE
-1--1,75074192,75075728,COMPUTE
-1--1,75124208,75125744,COMPUTE
-1--1,75174224,75175760,COMPUTE
-1--1,75224240,75225776,COMPUTE
-1--1,75274256,75275792,COMPUTE
-1--1,75324272,75325808,COMPUTE
-1--1,75374288,75375824,COMPUTE
-1--1,75424304,75425840,COMPUTE
-1--1,75474320,75475856,COMPUTE
-1--1,75524336,75525872,COMPUTE
-1--1,75574352,75575888,COMPUTE
-1--1,75624368,75625904,COMPUTE
-1--1,75674384,75675920,COMPUTE
-1--1,75724400,75725936,COMPUTE
-1--1,75774416,75775952,COMPUTE
-1--1,75824432,75825968,COMPUTE
-1--1,75874448,75875984,COMPUTE
-1--1,75924464,75926000,COMPUTE
-1--1,75974480,75976016,COMPUTE
-1--1,76024496,76026032,COMPUTE
-1--1,76074512,76076048,COMPUTE
-1--1,76124528,76126064,COMPUTE
-1--1,76174544,76176080,COMPUTE
-1--1,76224560,76226096,COMPUTE
-1--1,76274576,76276112,COMPUTE
-1--1,76324592,76326128,COMPUTE
-1--1,76374608,76376144,COMPUTE
-1--1,76424624,76426160,COMPUTE
-1--1,76474640,76476176,COMPUTE
-1--1,76524656,76526192,COMPUTE
-1--1,76574672,76576208,COMPUTE
-1--1,76624688,76626224,COMPUTE
-1--1,76674704,76676240,COMPUTE
-1--1,76724720,76726256,COMPUTE
-1--1,76774736,76776272,COMPUTE
-1--1,76824752,76826288,COMPUTE
-1--1,76874768,76876304,COMPUTE
-1--1,76924784,76926320,COMPUTE
-1--1,76974800,76976336,COMPUTE
-1--1,77024816,77026352,COMPUTE
-1--1,77074832,77076368,COMPUTE
-1--1,77124848,77126384,COMPUTE
-1--1,77174864,77176400,COMPUTE
-1--1,77224880,77226416,COMPUTE
-1--1,77274896,77276432,COMPUTE
-1--1,77324912,77326448,COMPUTE
-1--1,77374928,77376464,COMPUTE
-1--1,77424944,77426480,COMPUTE
-1--1,77474960,77476496,COMPUTE
-1--1,77524976,77526512,COMPUTE
-1--1,77574992,77576528,COMPUTE
-1--1,77625008,77626544,COMPUTE
-1--1,77675024,77676560,COMPUTE
-1--1,77725040,77726576,COMPUTE
-1--1,77775056,77776592,COMPUTE
-1--1,77825072,77826608,COMPUTE
-1--1,77875088,77876624,COMPUTE
-1--1,77925104,77926640,COMPUTE
-1--1,77975120,77976656,COMPUTE
-1--1,78025136,78026672,COMPUTE
-1--1,78075152,78076688,COMPUTE
-1--1,78125168,78126704,COMPUTE
-1--1,78175184,78176720,COMPUTE
-1--1,78225200,78226736,COMPUTE
-1--1,78275216,78276752,COMPUTE
-1--1,78325232,78326768,COMPUTE
-1--1,78375248,78376784,COMPUTE
-1--1,78425264,78426800,COMPUTE
-1--1,78475280,78476816,COMPUTE
-1--1,78525296,78526832,COMPUTE
-1--1,78575312,78576848,COMPUTE
-1--1,78625328,78626864,COMPUTE
-1--1,78675344,78676880,COMPUTE
-1--1,78725360,78726896,COMPUTE
-1--1,78775376,78776912,COMPUTE
-1--1,78825392,78826928,COMPUTE
-1--1,78875408,78876944,COMPUTE
-1--1,78925424,78926960,COMPUTE
-1--1,78975440,78976976,COMPUTE
-1--1,79025456,79026992,COMPUTE
-1--1,79075472,79077008,COMPUTE
-1--1,79125488,79127024,COMPUTE
-1--1,79175504,79177040,COMPUTE
-1--1,79225520,79227056,COMPUTE
-1--1,79275536,79277072,COMPUTE
-1--1,79325552,79327088,COMPUTE
-1--1,79375568,79377104,COMPUTE
-1--1,79425584,79427120,COMPUTE
-1--1,79475600,79477136,COMPUTE
-1--1,79525616,79527152,COMPUTE
-1--1,79575632,79577168,COMPUTE
-1--1,79625648,79627184,COMPUTE
-1--1,79675664,79677200,COMPUTE
-1--1,79725680,79727216,COMPUTE
-1--1,79775696,79777232,COMPUTE
-1--1,79825712,79827248,COMPUTE
-1--1,79875728,79877264,COMPUTE
-1--1,79925744,79927280,COMPUTE
-1--1,79975760,79977296,COMPUTE
-1--1,80025776,80027312,COMPUTE
-1--1,80075792,80077328,COMPUTE
-1--1,80125808,80127344,COMPUTE
-1--1,80175824,80177360,COMPUTE
-1--1,80225840,80227376,COMPUTE
-1--1,80275856,80277392,COMPUTE
-1--1,80325872,80327408,COMPUTE
-1--1,80375888,80377424,COMPUTE
-1--1,80425904,80427440,COMPUTE
-1--1,80475920,80477456,COMPUTE
-1--1,80525936,80527472,COMPUTE
-1--1,80575952,80577488,COMPUTE
-1--1,80625968,80627504,COMPUTE
-1--1,80675984,80677520,COMPUTE
-1--1,80726000,80727536,COMPUTE
-1--1,80776016,80777552,COMPUTE
-1--1,80826032,80827568,COMPUTE
-1--1,80876048,80877584,COMPUTE
-1--1,80926064,80927600,COMPUTE
-1--1,80976080,80977616,COMPUTE
-1--1,81026096,81027632,COMPUTE
-1--1,81076112,81077648,COMPUTE
-1--1,81126128,81127664,COMPUTE
-1--1,81176144,81177680,COMPUTE
-1--1,81226160,81227696,COMPUTE
-1--1,81276176,81277712,COMPUTE
-1--1,81326192,81327728,COMPUTE
-1--1,81376208,81377744,COMPUTE
-1--1,81426224,81427760,COMPUTE
-1--1,81476240,81477776,COMPUTE
-1--1,81526256,81527792,COMPUTE
-1--1,81576272,81577808,COMPUTE
-1--1,81626288,81627824,COMPUTE
-1--1,81676304,81677840,COMPUTE
-1--1,81726320,81727856,COMPUTE
-1--1,81776336,81777872,COMPUTE
-1--1,81826352,81827888,COMPUTE
-1--1,81876368,81877904,COMPUTE
-1--1,81926384,81927920,COMPUTE
-1--1,81976400,81977936,COMPUTE
-1--1,82026416,82027952,COMPUTE
-1--1,82076432,82077968,COMPUTE
-1--1,82126448,82127984,COMPUTE
-1--1,82176464,82178000,COMPUTE
-1--1,82226480,82228016,COMPUTE
-1--1,82276496,82278032,COMPUTE
-1--1,82326512,82328048,COMPUTE
-1--1,82376528,82378064,COMPUTE
-1--1,82426544,82428080,COMPUTE
-1--1,82476560,82478096,COMPUTE
-1--1,82526576,82528112,COMPUTE
-1--1,82576592,82578128,COMPUTE
-1--1,82626608,82628144,COMPUTE
-1--1,82676624,82678160,COMPUTE
-1--1,82726640,82728176,COMPUTE
-1--1,82776656,82778192,COMPUTE
-1--1,82826672,82828208,COMPUTE
-1--1,82876688,82878224,COMPUTE
-1--1,82926704,82928240,COMPUTE
-1--1,82976720,82978256,COMPUTE
-1--1,83026736,83028272,COMPUTE
-1--1,83076752,83078288,COMPUTE
-1--1,83126768,83128304,COMPUTE
-1--1,83176784,83178320,COMPUTE
-1--1,83226800,83228336,COMPUTE
-1--1,83276816,83278352,COMPUTE
-1--1,83326832,83328368,COMPUTE
-1--1,83376848,83378384,COMPUTE
-1--1,83426864,83428400,COMPUTE
-1--1,83476880,83478416,COMPUTE
-1--1,83526896,83528432,COMPUTE
-1--1,83576912,83578448,COMPUTE
-1--1,83626928,83628464,COMPUTE
-1--1,83676944,83678480,COMPUTE
-1--1,83726960,83728496,COMPUTE
-1--1,83776976,83778512,COMPUTE
-1--1,83826992,83828528,COMPUTE
-1--1,83877008,83878544,COMPUTE
-1--1,83927024,83928560,COMPUTE
-1--1,83977040,83978576,COMPUTE
-1--1,84027056,84028592,COMPUTE
-1--1,84077072,84078608,COMPUTE
-1--1,84127088,84128624,COMPUTE
-1--1,84177104,84178640,COMPUTE
-1--1,84227120,84228656,COMPUTE
-1--1,84277136,84278672,COMPUTE
-1--1,84327152,84328688,COMPUTE
-1--1,84377168,84378704,COMPUTE
-1--1,84427184,84428720,COMPUTE
-1--1,84477200,84478736,COMPUTE
-1--1,84527216,84528752,COMPUTE
-1--1,84577232,84578768,COMPUTE
-1--1,84627248,84628784,COMPUTE
-1--1,84677264,84678800,COMPUTE
-1--1,84727280,84728816,COMPUTE
-1--1,84777296,84778832,COMPUTE
-1--1,84827312,84828848,COMPUTE
-1--1,84877328,84878864,COMPUTE
-1--1,84927344,84928880,COMPUTE
-1--1,84977360,84978896,COMPUTE
-1--1,85027376,85028912,COMPUTE
-1--1,85077392,85078928,COMPUTE
-1--1,85127408,85128944,COMPUTE
-1--1,85177424,85178960,COMPUTE
-1--1,85227440,85228976,COMPUTE
-1--1,85277456,85278992,COMPUTE
-1--1,85327472,85329008,COMPUTE
-1--1,85377488,85379024,COMPUTE
-1--1,85427504,85429040,COMPUTE
-1--1,85477520,85479056,COMPUTE
-1--1,85527536,85529072,COMPUTE
-1--1,85577552,85579088,COMPUTE
-1--1,85627568,85629104,COMPUTE
-1--1,85677584,85679120,COMPUTE
-1--1,85727600,85729136,COMPUTE
-1--1,85777616,85779152,COMPUTE
-1--1,85827632,85829168,COMPUTE
-1--1,85877648,85879184,COMPUTE
-1--1,85927664,85929200,COMPUTE
-1--1,85977680,85979216,COMPUTE
-1--1,86027696,86029232,COMPUTE
-1--1,86077712,86079248,COMPUTE
-1--1,86127728,86129264,COMPUTE
-1--1,86177744,86179280,COMPUTE
-1--1,86227760,86229296,COMPUTE
-1--1,86277776,86279312,COMPUTE
-1--1,86327792,86329328,COMPUTE
-1--1,86377808,86379344,COMPUTE
-1--1,86427824,86429360,COMPUTE
-1--1,86477840,86479376,COMPUTE
-1--1,86527856,86529392,COMPUTE
-1--1,86577872,86579408,COMPUTE
-1--1,86627888,86629424,COMPUTE
-1--1,86677904,86679440,COMPUTE
-1--1,86727920,86729456,COMPUTE
-1--1,86777936,86779472,COMPUTE
-1--1,86827952,86829488,COMPUTE
-1--1,86877968,86879504,COMPUTE
-1--1,86927984,86929520,COMPUTE
-1--1,86978000,86979536,COMPUTE
-1--1,87028016,87029552,COMPUTE
-1--1,87078032,87079568,COMPUTE
-1--1,87128048,87129584,COMPUTE
-1--1,87178064,87179600,COMPUTE
-1--1,87228080,87229616,COMPUTE
-1--1,87278096,87279632,COMPUTE
-1--1,87328112,87329648,COMPUTE
-1--1,87378128,87379664,COMPUTE
-1--1,87428144,87429680,COMPUTE
-1--1,87478160,87479696,COMPUTE
-1--1,87528176,87529712,COMPUTE
-1--1,87578192,87579728,COMPUTE
-1--1,87628208,87629744,COMPUTE
-1--1,87678224,87679760,COMPUTE
-1--1,87728240,87729776,COMPUTE
-1--1,87778256,87779792,COMPUTE
-1--1,87828272,87829808,COMPUTE
-1--1,87878288,87879824,COMPUTE
-1--1,87928304,87929840,COMPUTE
-1--1,87978320,87979856,COMPUTE
-1--1,88028336,88029872,COMPUTE
-1--1,88078352,88079888,COMPUTE
-1--1,88128368,88129904,COMPUTE
-1--1,88178384,88179920,COMPUTE
-1--1,88228400,88229936,COMPUTE
-1--1,88278416,88279952,COMPUTE
-1--1,88328432,88329968,COMPUTE
-1--1,88378448,88379984,COMPUTE
-1--1,88428464,88430000,COMPUTE
-1--1,88478480,88480016,COMPUTE
-1--1,88528496,88530032,COMPUTE
-1--1,88578512,88580048,COMPUTE
-1--1,88628528,88630064,COMPUTE
-1--1,88678544,88680080,COMPUTE
-1--1,88728560,88730096,COMPUTE
-1--1,88778576,88780112,COMPUTE
-1--1,88828592,88830128,COMPUTE
-1--1,88878608,88880144,COMPUTE
-1--1,88928624,88930160,COMPUTE
-1--1,88978640,88980176,COMPUTE
-1--1,89028656,89030192,COMPUTE
-1--1,89078672,89080208,COMPUTE
-1--1,89128688,89130224,COMPUTE
-1--1,89178704,89180240,COMPUTE
-1--1,89228720,89230256,COMPUTE
-1--1,89278736,89280272,COMPUTE
-1--1,89328752,89330288,COMPUTE
-1--1,89378768,89380304,COMPUTE
-1--1,89428784,89430320,COMPUTE
-1--1,89478800,89480336,COMPUTE
-1--1,89528816,89530352,COMPUTE
-1--1,89578832,89580368,COMPUTE
-1--1,89628848,89630384,COMPUTE
-1--1,89678864,89680400,COMPUTE
-1--1,89728880,89730416,COMPUTE
-1--1,89778896,89780432,COMPUTE
-1--1,89828912,89830448,COMPUTE
-1--1,89878928,89880464,COMPUTE
-1--1,89928944,89930480,COMPUTE
-1--1,89978960,89980496,COMPUTE
-1--1,90028976,90030512,COMPUTE
-1--1,90078992,90080528,COMPUTE
-1--1,90129008,90130544,COMPUTE
-1--1,90179024,90180560,COMPUTE
-1--1,90229040,90230576,COMPUTE
-1--1,90279056,90280592,COMPUTE
-1--1,90329072,90330608,COMPUTE
-1--1,90379088,90380624,COMPUTE
-1--1,90429104,90430640,COMPUTE
-1--1,90479120,90480656,COMPUTE
-1--1,90529136,90530672,COMPUTE
-1--1,90579152,90580688,COMPUTE
-1--1,90629168,90630704,COMPUTE
-1--1,90679184,90680720,COMPUTE
-1--1,90729200,90730736,COMPUTE
-1--1,90779216,90780752,COMPUTE
-1--1,90829232,90830768,COMPUTE
-1--1,90879248,90880784,COMPUTE
-1--1,90929264,90930800,COMPUTE
-1--1,90979280,90980816,COMPUTE
-1--1,91029296,91030832,COMPUTE
-1--1,91079312,91080848,COMPUTE
-1--1,91129328,91130864,COMPUTE
-1--1,91179344,91180880,COMPUTE
-1--1,91229360,91230896,COMPUTE
-1--1,91279376,91280912,COMPUTE
-1--1,91329392,91330928,COMPUTE
-1--1,91379408,91380944,COMPUTE
-1--1,91429424,91430960,COMPUTE
-1--1,91479440,91480976,COMPUTE
-1--1,91529456,91530992,COMPUTE
-1--1,91579472,91581008,COMPUTE
-1--1,91629488,91631024,COMPUTE
-1--1,91679504,91681040,COMPUTE
-1--1,91729520,91731056,COMPUTE
-1--1,91779536,91781072,COMPUTE
-1--1,91829552,91831088,COMPUTE
-1--1,91879568,91881104,COMPUTE
-1--1,91929584,91931120,COMPUTE
-1--1,91979600,91981136,COMPUTE
-1--1,92029616,92031152,COMPUTE
-1--1,92079632,92081168,COMPUTE
-1--1,92129648,92131184,COMPUTE
-1--1,92179664,92181200,COMPUTE
-1--1,92229680,92231216,COMPUTE
-1--1,92279696,92281232,COMPUTE
-1--1,92329712,92331248,COMPUTE
-1--1,92379728,92381264,COMPUTE
-1--1,92429744,92431280,COMPUTE
-1--1,92479760,92481296,COMPUTE
-1--1,92529776,92531312,COMPUTE
-1--1,92579792,92581328,COMPUTE
-1--1,92629808,92631344,COMPUTE
-1--1,92679824,92681360,COMPUTE
-1--1,92729840,92731376,COMPUTE
-1--1,92779856,92781392,COMPUTE
-1--1,92829872,92831408,COMPUTE
-1--1,92879888,92881424,COMPUTE
-1--1,92929904,92931440,COMPUTE
-1--1,92979920,92981456,COMPUTE
-1--1,93029936,93031472,COMPUTE
-1--1,93079952,93081488,COMPUTE
-1--1,93129968,93131504,COMPUTE
-1--1,93179984,93181520,COMPUTE
-1--1,93230000,93231536,COMPUTE
-1--1,93280016,93281552,COMPUTE
-1--1,93330032,93331568,COMPUTE
-1--1,93380048,93381584,COMPUTE
-1--1,93430064,93431600,COMPUTE
-1--1,93480080,93481616,COMPUTE
-1--1,93530096,93531632,COMPUTE
-1--1,93580112,93581648,COMPUTE
-1--1,93630128,93631664,COMPUTE
-1--1,93680144,93681680,COMPUTE
-1--1,93730160,93731696,COMPUTE
-1--1,93780176,93781712,COMPUTE
-1--1,93830192,93831728,COMPUTE
-1--1,93880208,93881744,COMPUTE
-1--1,93930224,93931760,COMPUTE
-1--1,93980240,93981776,COMPUTE
-1--1,94030256,94031792,COMPUTE
-1--1,94080272,94081808,COMPUTE
-1--1,94130288,94131824,COMPUTE
-1--1,94180304,94181840,COMPUTE
-1--1,94230320,94231856,COMPUTE
-1--1,94280336,94281872,COMPUTE
-1--1,94330352,94331888,COMPUTE
-1--1,94380368,94381904,COMPUTE
-1--1,94430384,94431920,COMPUTE
-1--1,94480400,94481936,COMPUTE
-1--1,94530416,94531952,COMPUTE
-1--1,94580432,94581968,COMPUTE
-1--1,94630448,94631984,COMPUTE
-1--1,94680464,94682000,COMPUTE
-1--1,94730480,94732016,COMPUTE
-1--1,94780496,94782032,COMPUTE
-1--1,94830512,94832048,COMPUTE
-1--1,94880528,94882064,COMPUTE
-1--1,94930544,94932080,COMPUTE
-1--1,94980560,94982096,COMPUTE
-1--1,95030576,95032112,COMPUTE
-1--1,95080592,95082128,COMPUTE
-1--1,95130608,95132144,COMPUTE
-1--1,95180624,95182160,COMPUTE
-1--1,95230640,95232176,COMPUTE
-1--1,95280656,95282192,COMPUTE
-1--1,95330672,95332208,COMPUTE
-1--1,95380688,95382224,COMPUTE
-1--1,95430704,95432240,COMPUTE
-1--1,95480720,95482256,COMPUTE
-1--1,95530736,95532272,COMPUTE
-1--1,95580752,95582288,COMPUTE
-1--1,95630768,95632304,COMPUTE
-1--1,95680784,95682320,COMPUTE
-1--1,95730800,95732336,COMPUTE
-1--1,95780816,95782352,COMPUTE
-1--1,95830832,95832368,COMPUTE
-1--1,95880848,95882384,COMPUTE
-1--1,95930864,95932400,COMPUTE
-1--1,95980880,95982416,COMPUTE
-1--1,96030896,96032432,COMPUTE
-1--1,96080912,96082448,COMPUTE
-1--1,96130928,96132464,COMPUTE
-1--1,96180944,96182480,COMPUTE
-1--1,96230960,96232496,COMPUTE
-1--1,96280976,96282512,COMPUTE
-1--1,96330992,96332528,COMPUTE
-1--1,96381008,96382544,COMPUTE
-1--1,96431024,96432560,COMPUTE
-1--1,96481040,96482576,COMPUTE
-1--1,96531056,96532592,COMPUTE
-1--1,96581072,96582608,COMPUTE
-1--1,96631088,96632624,COMPUTE
-1--1,96681104,96682640,COMPUTE
-1--1,96731120,96732656,COMPUTE
-1--1,96781136,96782672,COMPUTE
-1--1,96831152,96832688,COMPUTE
-1--1,96881168,96882704,COMPUTE
-1--1,96931184,96932720,COMPUTE
-1--1,96981200,96982736,COMPUTE
-1--1,97031216,97032752,COMPUTE
-1--1,97081232,97082768,COMPUTE
-1--1,97131248,97132784,COMPUTE
-1--1,97181264,97182800,COMPUTE
-1--1,97231280,97232816,COMPUTE
-1--1,97281296,97282832,COMPUTE
-1--1,97331312,97332848,COMPUTE
-1--1,97381328,97382864,COMPUTE
-1--1,97431344,97432880,COMPUTE
-1--1,97481360,97482896,COMPUTE
-1--1,97531376,97532912,COMPUTE
-1--1,97581392,97582928,COMPUTE
-1--1,97631408,97632944,COMPUTE
-1--1,97681424,97682960,COMPUTE
-1--1,97731440,97732976,COMPUTE
-1--1,97781456,97782992,COMPUTE
-1--1,97831472,97833008,COMPUTE
-1--1,97881488,97883024,COMPUTE
-1--1,97931504,97933040,COMPUTE
-1--1,97981520,97983056,COMPUTE
-1--1,98031536,98033072,COMPUTE
-1--1,98081552,98083088,COMPUTE
-1--1,98131568,98133104,COMPUTE
-1--1,98181584,98183120,COMPUTE
-1--1,98231600,98233136,COMPUTE
-1--1,98281616,98283152,COMPUTE
-1--1,98331632,98333168,COMPUTE
-1--1,98381648,98383184,COMPUTE
-1--1,98431664,98433200,COMPUTE
-1--1,98481680,98483216,COMPUTE
-1--1,98531696,98533232,COMPUTE
-1--1,98581712,98583248,COMPUTE
-1--1,98631728,98633264,COMPUTE
-1--1,98681744,98683280,COMPUTE
-1--1,98731760,98733296,COMPUTE
-1--1,98781776,98783312,COMPUTE
-1--1,98831792,98833328,COMPUTE
-1--1,98881808,98883344,COMPUTE
-1--1,98931824,98933360,COMPUTE
-1--1,98981840,98983376,COMPUTE
-1--1,99031856,99033392,COMPUTE
-1--1,99081872,99083408,COMPUTE
-1--1,99131888,99133424,COMPUTE
-1--1,99181904,99183440,COMPUTE
-1--1,99231920,99233456,COMPUTE
-1--1,99281936,99283472,COMPUTE
-1--1,99331952,99333488,COMPUTE
-1--1,99381968,99383504,COMPUTE
-1--1,99431984,99433520,COMPUTE
-1--1,99482000,99483536,COMPUTE
-1--1,99532016,99533552,COMPUTE
-1--1,99582032,99583568,COMPUTE
-1--1,99632048,99633584,COMPUTE
-1--1,99682064,99683600,COMPUTE
-1--1,99732080,99733616,COMPUTE
-1--1,99782096,99783632,COMPUTE
-1--1,99832112,99833648,COMPUTE
-1--1,99882128,99883664,COMPUTE
-1--1,99932144,99933680,COMPUTE
-1--1,99982160,99983696,COMPUTE
-1--1,100032176,100033712,COMPUTE
-1--1,100082192,100083728,COMPUTE
-1--1,100132208,100133744,COMPUTE
-1--1,100182224,100183760,COMPUTE
-1--1,100232240,100233776,COMPUTE
-1--1,100282256,100283792,COMPUTE
-1--1,100332272,100333808,COMPUTE
-1--1,100382288,100383824,COMPUTE
-1--1,100432304,100433840,COMPUTE
-1--1,100482320,100483856,COMPUTE
-1--1,100532336,100533872,COMPUTE
-1--1,100582352,100583888,COMPUTE
-1--1,100632368,100633904,COMPUTE
-1--1,100682384,100683920,COMPUTE
-1--1,100732400,100733936,COMPUTE
-1--1,100782416,100783952,COMPUTE
-1--1,100832432,100833968,COMPUTE
-1--1,100882448,100883984,COMPUTE
-1--1,100932464,100934000,COMPUTE
-1--1,100982480,100984016,COMPUTE
-1--1,101032496,101034032,COMPUTE
-1--1,101082512,101084048,COMPUTE
-1--1,101132528,101134064,COMPUTE
-1--1,101182544,101184080,COMPUTE
-1--1,101232560,101234096,COMPUTE
-1--1,101282576,101284112,COMPUTE
-1--1,101332592,101334128,COMPUTE
-1--1,101382608,101384144,COMPUTE
-1--1,101432624,101434160,COMPUTE
-1--1,101482640,101484176,COMPUTE
-1--1,101532656,101534192,COMPUTE
-1--1,101582672,101584208,COMPUTE
-1--1,101632688,101634224,COMPUTE
-1--1,101682704,101684240,COMPUTE
-1--1,101732720,101734256,COMPUTE
-1--1,101782736,101784272,COMPUTE
-1--1,101832752,101834288,COMPUTE
-1--1,101882768,101884304,COMPUTE
-1--1,101932784,101934320,COMPUTE
-1--1,101982800,101984336,COMPUTE
-1--1,102032816,102034352,COMPUTE
-1--1,102082832,102084368,COMPUTE
-1--1,102132848,102134384,COMPUTE
-1--1,102182864,102184400,COMPUTE
-1--1,102232880,102234416,COMPUTE
-1--1,102282896,102284432,COMPUTE
-1--1,102332912,102334448,COMPUTE
-1--1,102382928,102384464,COMPUTE
-1--1,102432944,102434480,COMPUTE
-1--1,102482960,102484496,COMPUTE
-1--1,102532976,102534512,COMPUTE
-1--1,102582992,102584528,COMPUTE
-1--1,102633008,102634544,COMPUTE
-1--1,102683024,102684560,COMPUTE
-1--1,102733040,102734576,COMPUTE
-1--1,102783056,102784592,COMPUTE
-1--1,102833072,102834608,COMPUTE
-1--1,102883088,102884624,COMPUTE
-1--1,102933104,102934640,COMPUTE
-1--1,102983120,102984656,COMPUTE
-1--1,103033136,103034672,COMPUTE
-1--1,103083152,103084688,COMPUTE
-1--1,103133168,103134704,COMPUTE
-1--1,103183184,103184720,COMPUTE
-1--1,103233200,103234736,COMPUTE
-1--1,103283216,103284752,COMPUTE
-1--1,103333232,103334768,COMPUTE
-1--1,103383248,103384784,COMPUTE
-1--1,103433264,103434800,COMPUTE
-1--1,103483280,103484816,COMPUTE
-1--1,103533296,103534832,COMPUTE
-1--1,103583312,103584848,COMPUTE
-1--1,103633328,103634864,COMPUTE
-1--1,103683344,103684880,COMPUTE
-1--1,103733360,103734896,COMPUTE
-1--1,103783376,103784912,COMPUTE
-1--1,103833392,103834928,COMPUTE
-1--1,103883408,103884944,COMPUTE
